Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,The Falchion Collection,covert,0.725,,true
SSG 08 | Spring Twilly,The 2021 Train Collection,mil-spec,0.415,,false
SSG 08 | Spring Twilly,The 2021 Train Collection,mil-spec,0.415,,true
SSG 08 | Threat Detected,The Control Collection,mil-spec,0.725,,true
SSG 08 | Threat Detected,The Control Collection,mil-spec,0.035,,true
SSG 08 | Threat Detected,The Control Collection,mil-spec,0.265,,true
SSG 08 | Threat Detected,The Control Collection,mil-spec,0.110,,true
SSG 08 | Threat Detected,The Control Collection,mil-spec,0.415,,true
SSG 08 | Tiger Tear,The Boreal Collection,industrial,0.725,,true
SSG 08 | Tiger Tear,The Boreal Collection,industrial,0.035,,true
SSG 08 | Tiger Tear,The Boreal Collection,industrial,0.265,,true
SSG 08 | Tiger Tear,The Boreal Collection,industrial,0.110,,true
SSG 08 | Tiger Tear,The Boreal Collection,industrial,0.415,,true
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.725,,true
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.035,,true
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.265,,true
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.110,,true
SSG 08 | Tropical Storm,The Mirage Collection,industrial,0.415,,true
SSG 08 | Turbo Peek,The Operation Riptide Collection,classified,0.725,,true
SSG 08 | Turbo Peek,The Operation Riptide Collection,classified,0.035,,true
SSG 08 | Turbo Peek,The Operation Riptide Collection,classified,0.265,,true
SSG 08 | Turbo Peek,The Operation Riptide Collection,classified,0.110,,true
SSG 08 | Turbo Peek,The Operation Riptide Collection,classified,0.415,,true
SSG 08 | Zeno,The Sport & Field Collection,mil-spec,0.725,,true
SSG 08 | Zeno,The Sport & Field Collection,mil-spec,0.035,,true
SSG 08 | Zeno,The Sport & Field Collection,mil-spec,0.265,,true
SSG 08 | Zeno,The Sport & Field Collection,mil-spec,0.110,,true
SSG 08 | Zeno,The Sport & Field Collection,mil-spec,0.415,,true
Sawed-Off | Amber Fade,The Train Collection,mil-spec,0.035,,true
Sawed-Off | Amber Fade,The Train Collection,mil-spec,0.265,,true
Sawed-Off | Amber Fade,The Train Collection,mil-spec,0.110,,true
Sawed-Off | Amber Fade,The Train Collection,mil-spec,0.415,,true
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.725,,true
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.035,,true
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.265,,true
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.110,,true
Sawed-Off | Analog Input,The Kilowatt Collection,restricted,0.415,,true
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.725,,true
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.035,,true
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.265,,true
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.110,,true
Sawed-Off | Apocalypto,The Prisma 2 Collection,restricted,0.415,,true
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.725,,false
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.725,,true
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.035,,true
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.265,,true
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.110,,true
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.415,,false
Sawed-Off | Bamboo Shadow,The Rising Sun Collection,consumer,0.415,,true
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.725,,true
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.035,,true
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.265,,true
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.110,,false
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.110,,true
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.415,,false
Sawed-Off | Black Sand,The Danger Zone Collection,mil-spec,0.415,,true
Sawed-Off | Brake Light,The 2018 Inferno Collection,mil-spec,0.035,,true
Sawed-Off | Brake Light,The 2018 Inferno Collection,mil-spec,0.110,,true
Sawed-Off | Clay Ambush,The Havoc Collection,consumer,0.725,,true
Sawed-Off | Clay Ambush,The Havoc Collection,consumer,0.035,,true
Sawed-Off | Clay Ambush,The Havoc Collection,consumer,0.265,,true
Sawed-Off | Clay Ambush,The Havoc Collection,consumer,0.110,,true
Sawed-Off | Clay Ambush,The Havoc Collection,consumer,0.415,,true
Sawed-Off | Copper,The Dust Collection,mil-spec,0.725,,true
Sawed-Off | Copper,The Dust Collection,mil-spec,0.035,,true
Sawed-Off | Copper,The Dust Collection,mil-spec,0.265,,false
Sawed-Off | Copper,The Dust Collection,mil-spec,0.265,,true
Sawed-Off | Copper,The Dust Collection,mil-spec,0.110,,true
Sawed-Off | Copper,The Dust Collection,mil-spec,0.415,,true
Sawed-Off | Devourer,The Horizon Collection,classified,0.725,,true
Sawed-Off | Devourer,The Horizon Collection,classified,0.035,,true
Sawed-Off | Devourer,The Horizon Collection,classified,0.265,,true
Sawed-Off | Devourer,The Horizon Collection,classified,0.110,,true
Sawed-Off | Devourer,The Horizon Collection,classified,0.415,,false
Sawed-Off | Devourer,The Horizon Collection,classified,0.415,,true
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.725,,true
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.035,,true
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.265,,false
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.265,,true
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.110,,true
Sawed-Off | First Class,The Baggage Collection,mil-spec,0.415,,true
Sawed-Off | Forest DDPAT,The Bank Collection,consumer,0.725,,true
Sawed-Off | Forest DDPAT,The Bank Collection,consumer,0.035,,true
Sawed-Off | Forest DDPAT,The Bank Collection,consumer,0.265,,true
Sawed-Off | Forest DDPAT,The Bank Collection,consumer,0.110,,true
Sawed-Off | Forest DDPAT,The Bank Collection,consumer,0.415,,true
Sawed-Off | Fubar,The Chroma 3 Collection,mil-spec,0.725,,true
Sawed-Off | Fubar,The Chroma 3 Collection,mil-spec,0.415,,true
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.725,,true
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.035,,true
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.265,,true
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.110,,true
Sawed-Off | Full Stop,The Italy Collection,mil-spec,0.415,,true
Sawed-Off | Highwayman,The Vanguard Collection,restricted,0.725,,true
Sawed-Off | Highwayman,The Vanguard Collection,restricted,0.035,,true
Sawed-Off | Highwayman,The Vanguard Collection,restricted,0.265,,true
Sawed-Off | Highwayman,The Vanguard Collection,restricted,0.110,,true
Sawed-Off | Highwayman,The Vanguard Collection,restricted,0.415,,true
Sawed-Off | Irradiated Alert,The Nuke Collection,consumer,0.725,,true
Sawed-Off | Irradiated Alert,The Nuke Collection,consumer,0.035,,true
Sawed-Off | Irradiated Alert,The Nuke Collection,consumer,0.265,,true
Sawed-Off | Irradiated Alert,The Nuke Collection,consumer,0.110,,true
Sawed-Off | Irradiated Alert,The Nuke Collection,consumer,0.415,,true
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.725,,true
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.035,,true
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.265,,true
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.110,,true
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.415,,false
Sawed-Off | Jungle Thicket,The St. Marc Collection,consumer,0.415,,true
Sawed-Off | Kiss♥Love,The Recoil Collection,classified,0.725,,true
Sawed-Off | Kiss♥Love,The Recoil Collection,classified,0.035,,true
Sawed-Off | Kiss♥Love,The Recoil Collection,classified,0.265,,true
Sawed-Off | Kiss♥Love,The Recoil Collection,classified,0.110,,true
Sawed-Off | Kiss♥Love,The Recoil Collection,classified,0.415,,true
Sawed-Off | Limelight,The Gamma Collection,restricted,0.725,,true
Sawed-Off | Limelight,The Gamma Collection,restricted,0.035,,true
Sawed-Off | Limelight,The Gamma Collection,restricted,0.265,,true
Sawed-Off | Limelight,The Gamma Collection,restricted,0.110,,true
Sawed-Off | Limelight,The Gamma Collection,restricted,0.415,,true
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.725,,true
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.035,,true
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.265,,true
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.110,,false
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.110,,true
Sawed-Off | Morris,The Spectrum 2 Collection,mil-spec,0.415,,true
Sawed-Off | Mosaico,The Alpha Collection,industrial,0.725,,true
Sawed-Off | Mosaico,The Alpha Collection,industrial,0.035,,true
Sawed-Off | Mosaico,The Alpha Collection,industrial,0.265,,true
Sawed-Off | Mosaico,The Alpha Collection,industrial,0.110,,true
Sawed-Off | Mosaico,The Alpha Collection,industrial,0.415,,true
Sawed-Off | Orange DDPAT,The eSports 2013 Collection,restricted,0.725,,true
Sawed-Off | Orange DDPAT,The eSports 2013 Collection,restricted,0.035,,true
Sawed-Off | Orange DDPAT,The eSports 2013 Collection,restricted,0.265,,true
Sawed-Off | Orange DDPAT,The eSports 2013 Collection,restricted,0.110,,true
Sawed-Off | Orange DDPAT,The eSports 2013 Collection,restricted,0.415,,true
Sawed-Off | Origami,The Chroma 2 Collection,mil-spec,0.725,,true
Sawed-Off | Origami,The Chroma 2 Collection,mil-spec,0.035,,true
Sawed-Off | Origami,The Chroma 2 Collection,mil-spec,0.265,,true
Sawed-Off | Origami,The Chroma 2 Collection,mil-spec,0.110,,true
Sawed-Off | Origami,The Chroma 2 Collection,mil-spec,0.415,,true
Sawed-Off | Parched,The 2021 Dust 2 Collection,consumer,0.725,,true
Sawed-Off | Parched,The 2021 Dust 2 Collection,consumer,0.035,,true
Sawed-Off | Parched,The 2021 Dust 2 Collection,consumer,0.265,,true
Sawed-Off | Parched,The 2021 Dust 2 Collection,consumer,0.110,,true
Sawed-Off | Parched,The 2021 Dust 2 Collection,consumer,0.415,,true
Sawed-Off | Runoff,The Ascent Collection,consumer,0.725,,true
Sawed-Off | Runoff,The Ascent Collection,consumer,0.035,,true
Sawed-Off | Runoff,The Ascent Collection,consumer,0.265,,true
Sawed-Off | Runoff,The Ascent Collection,consumer,0.110,,true
Sawed-Off | Runoff,The Ascent Collection,consumer,0.415,,true
Sawed-Off | Rust Coat,The Cobblestone Collection,industrial,0.725,,true
Sawed-Off | Rust Coat,The Cobblestone Collection,industrial,0.035,,true
Sawed-Off | Rust Coat,The Cobblestone Collection,industrial,0.265,,true
Sawed-Off | Rust Coat,The Cobblestone Collection,industrial,0.110,,true
Sawed-Off | Rust Coat,The Cobblestone Collection,industrial,0.415,,true
Sawed-Off | Sage Spray,The Overpass Collection,consumer,0.725,,true
Sawed-Off | Sage Spray,The Overpass Collection,consumer,0.035,,true
Sawed-Off | Sage Spray,The Overpass Collection,consumer,0.265,,true
Sawed-Off | Sage Spray,The Overpass Collection,consumer,0.110,,true
Sawed-Off | Sage Spray,The Overpass Collection,consumer,0.415,,true
Sawed-Off | Serenity,The Chroma Collection,restricted,0.725,,true
Sawed-Off | Serenity,The Chroma Collection,restricted,0.035,,true
Sawed-Off | Serenity,The Chroma Collection,restricted,0.265,,true
Sawed-Off | Serenity,The Chroma Collection,restricted,0.110,,true
Sawed-Off | Serenity,The Chroma Collection,restricted,0.415,,true
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.725,,true
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.035,,true
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.265,,true
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.110,,true
Sawed-Off | Snake Camo,The Dust 2 Collection,industrial,0.415,,true
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.725,,true
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.035,,true
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.265,,true
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.110,,true
Sawed-Off | Spirit Board,The Dreams & Nightmares Collection,mil-spec,0.415,,true
Sawed-Off | The Kraken,The Winter Offensive Collection,covert,0.035,,true
Sawed-Off | The Kraken,The Winter Offensive Collection,covert,0.265,,true
Sawed-Off | The Kraken,The Winter Offensive Collection,covert,0.110,,true
Sawed-Off | The Kraken,The Winter Offensive Collection,covert,0.415,,true
Sawed-Off | Wasteland Princess,The Glove Collection,classified,0.725,,true
Sawed-Off | Wasteland Princess,The Glove Collection,classified,0.035,,true
Sawed-Off | Wasteland Princess,The Glove Collection,classified,0.265,,true
Sawed-Off | Wasteland Princess,The Glove Collection,classified,0.110,,true
Sawed-Off | Wasteland Princess,The Glove Collection,classified,0.415,,true
Sawed-Off | Yorick,The Revolver Case Collection,mil-spec,0.725,,true
Sawed-Off | Yorick,The Revolver Case Collection,mil-spec,0.035,,true
Sawed-Off | Yorick,The Revolver Case Collection,mil-spec,0.265,,true
Sawed-Off | Yorick,The Revolver Case Collection,mil-spec,0.110,,true
Sawed-Off | Yorick,The Revolver Case Collection,mil-spec,0.415,,true
Sawed-Off | Zander,The Spectrum Collection,mil-spec,0.725,,true
Sawed-Off | Zander,The Spectrum Collection,mil-spec,0.035,,true
Sawed-Off | Zander,The Spectrum Collection,mil-spec,0.265,,true
Sawed-Off | Zander,The Spectrum Collection,mil-spec,0.110,,true
Sawed-Off | Zander,The Spectrum Collection,mil-spec,0.415,,true
TASER | Charged Up,The Train 2025 Collection,restricted,0.725,,false
TASER | Charged Up,The Train 2025 Collection,restricted,0.725,,true
TASER | Charged Up,The Train 2025 Collection,restricted,0.035,,false
TASER | Charged Up,The Train 2025 Collection,restricted,0.035,,true
TASER | Charged Up,The Train 2025 Collection,restricted,0.265,,false
TASER | Charged Up,The Train 2025 Collection,restricted,0.265,,true
TASER | Charged Up,The Train 2025 Collection,restricted,0.110,,false
TASER | Charged Up,The Train 2025 Collection,restricted,0.110,,true
TASER | Charged Up,The Train 2025 Collection,restricted,0.415,,false
TASER | Charged Up,The Train 2025 Collection,restricted,0.415,,true
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.725,,false
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.725,,true
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.035,,false
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.035,,true
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.265,,false
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.265,,true
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.110,,false
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.110,,true
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.415,,false
TASER | Dragon Snore,The Overpass 2024 Collection,classified,0.415,,true
TASER | Electric Blue,The Ascent Collection,industrial,0.725,,false
TASER | Electric Blue,The Ascent Collection,industrial,0.725,,true
TASER | Electric Blue,The Ascent Collection,industrial,0.035,,false
TASER | Electric Blue,The Ascent Collection,industrial,0.035,,true
TASER | Electric Blue,The Ascent Collection,industrial,0.265,,false
TASER | Electric Blue,The Ascent Collection,industrial,0.265,,true
TASER | Electric Blue,The Ascent Collection,industrial,0.110,,false
TASER | Electric Blue,The Ascent Collection,industrial,0.110,,true
TASER | Electric Blue,The Ascent Collection,industrial,0.415,,false
TASER | Electric Blue,The Ascent Collection,industrial,0.415,,true
TASER | Olympus,The Kilowatt Collection,classified,0.725,,false
TASER | Olympus,The Kilowatt Collection,classified,0.725,,true
TASER | Olympus,The Kilowatt Collection,classified,0.035,,false
TASER | Olympus,The Kilowatt Collection,classified,0.035,,true
TASER | Olympus,The Kilowatt Collection,classified,0.265,,false
TASER | Olympus,The Kilowatt Collection,classified,0.265,,true
TASER | Olympus,The Kilowatt Collection,classified,0.110,,false
TASER | Olympus,The Kilowatt Collection,classified,0.110,,true
TASER | Olympus,The Kilowatt Collection,classified,0.415,,false
TASER | Olympus,The Kilowatt Collection,classified,0.415,,true
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.725,,false
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.725,,true
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.035,,false
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.035,,true
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.265,,false
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.265,,true
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.110,,false
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.110,,true
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.415,,false
TASER | Swamp DDPAT,The Boreal Collection,consumer,0.415,,true
TASER | Tosai,The Fever Collection,restricted,0.725,,false
TASER | Tosai,The Fever Collection,restricted,0.725,,true
TASER | Tosai,The Fever Collection,restricted,0.035,,false
TASER | Tosai,The Fever Collection,restricted,0.035,,true
TASER | Tosai,The Fever Collection,restricted,0.265,,false
TASER | Tosai,The Fever Collection,restricted,0.265,,true
TASER | Tosai,The Fever Collection,restricted,0.110,,false
TASER | Tosai,The Fever Collection,restricted,0.110,,true
TASER | Tosai,The Fever Collection,restricted,0.415,,false
TASER | Tosai,The Fever Collection,restricted,0.415,,true
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.725,,false
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.725,,true
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.035,,false
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.035,,true
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.265,,false
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.265,,true
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.110,,false
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.110,,true
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.415,,false
Tec-9 | Army Mesh,The Safehouse Collection,consumer,0.415,,true
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.725,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.725,,true
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.035,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.035,,true
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.265,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.265,,true
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.110,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.110,,true
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.415,,false
Tec-9 | Avalanche,The Revolver Case Collection,restricted,0.415,,true
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.725,,false
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.725,,true
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.035,,false
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.035,,true
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.265,,false
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.265,,true
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.110,,false
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.110,,true
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.415,,false
Tec-9 | Bamboo Forest,The Rising Sun Collection,consumer,0.415,,true
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.725,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.725,,true
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.035,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.035,,true
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.265,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.265,,true
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.110,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.110,,true
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.415,,false
Tec-9 | Bamboozle,The Prisma Collection,restricted,0.415,,true
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.725,,false
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.725,,true
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.035,,false
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.035,,true
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.265,,false
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.265,,true
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.110,,false
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.110,,true
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.415,,false
Tec-9 | Blast From the Past,The Ancient Collection,mil-spec,0.415,,true
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.725,,false
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.725,,true
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.035,,false
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.035,,true
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.265,,false
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.265,,true
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.110,,false
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.110,,true
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.415,,false
Tec-9 | Blue Blast,The Ascent Collection,consumer,0.415,,true
Tec-9 | Blue Titanium,The Arms Deal 2 Collection,mil-spec,0.035,,false
Tec-9 | Blue Titanium,The Arms Deal 2 Collection,mil-spec,0.035,,true
Tec-9 | Brass,The Inferno Collection,mil-spec,0.725,,false
Tec-9 | Brass,The Inferno Collection,mil-spec,0.725,,true
Tec-9 | Brass,The Inferno Collection,mil-spec,0.035,,false
Tec-9 | Brass,The Inferno Collection,mil-spec,0.035,,true
Tec-9 | Brass,The Inferno Collection,mil-spec,0.265,,false
Tec-9 | Brass,The Inferno Collection,mil-spec,0.265,,true
Tec-9 | Brass,The Inferno Collection,mil-spec,0.110,,false
Tec-9 | Brass,The Inferno Collection,mil-spec,0.110,,true
Tec-9 | Brass,The Inferno Collection,mil-spec,0.415,,false
Tec-9 | Brass,The Inferno Collection,mil-spec,0.415,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.725,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.725,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.035,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.035,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.265,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.265,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.110,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.110,,true
Tec-9 | Brother,The Fracture Collection,restricted,0.415,,false
Tec-9 | Brother,The Fracture Collection,restricted,0.415,,true
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.725,,false
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.725,,true
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.035,,false
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.035,,true
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.265,,false
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.265,,true
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.110,,false
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.110,,true
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.415,,false
Tec-9 | Citric Acid,The Radiant Collection,industrial,0.415,,true
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.725,,false
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.725,,true
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.035,,false
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.035,,true
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.265,,false
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.265,,true
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.110,,false
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.110,,true
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.415,,false
Tec-9 | Cracked Opal,The Spectrum 2 Collection,mil-spec,0.415,,true
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.725,,false
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.725,,true
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.035,,false
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.035,,true
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.265,,false
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.265,,true
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.110,,false
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.110,,true
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.415,,false
Tec-9 | Cut Out,The Operation Hydra Collection,mil-spec,0.415,,true
Tec-9 | Decimator,The Shattered Web Collection,classified,0.725,,false
Tec-9 | Decimator,The Shattered Web Collection,classified,0.725,,true
Tec-9 | Decimator,The Shattered Web Collection,classified,0.035,,false
Tec-9 | Decimator,The Shattered Web Collection,classified,0.035,,true
Tec-9 | Decimator,The Shattered Web Collection,classified,0.265,,false
Tec-9 | Decimator,The Shattered Web Collection,classified,0.265,,true
Tec-9 | Decimator,The Shattered Web Collection,classified,0.110,,false
Tec-9 | Decimator,The Shattered Web Collection,classified,0.110,,true
Tec-9 | Decimator,The Shattered Web Collection,classified,0.415,,false
Tec-9 | Decimator,The Shattered Web Collection,classified,0.415,,true
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.725,,false
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.725,,true
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.035,,false
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.035,,true
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.265,,false
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.265,,true
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.110,,false
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.110,,true
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.415,,false
Tec-9 | Flash Out,The CS20 Collection,mil-spec,0.415,,true
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.725,,false
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.725,,true
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.265,,false
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.265,,true
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.110,,false
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.110,,true
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.415,,false
Tec-9 | Fubar,The Danger Zone Collection,mil-spec,0.415,,true
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.725,,false
Tec-9 | Fuel Injector,#CSGO_set_gamma_2,classified,0.725,,true
