Name,Wear,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,Factory New,30200,False
P250 | Cartel,Minimal Wear,911,False
P250 | Cartel,Field-Tested,839,False
P250 | Cartel,Well-Worn,856,False
P250 | Cartel,Battle-Scarred,843,False
P250 | Cassette,Factory New,23,False
P250 | Cassette,Minimal Wear,7,False
P250 | Cassette,Field-Tested,4,False
P250 | Cassette,Well-Worn,3,False
P250 | Cassette,Battle-Scarred,3,False
P250 | Constructivist,Factory New,46,False
P250 | Constructivist,Minimal Wear,28,False
P250 | Constructivist,Field-Tested,10,False
P250 | Contaminant,Factory New,320,False
P250 | Contaminant,Minimal Wear,207,False
P250 | Contaminant,Field-Tested,139,False
P250 | Contaminant,Well-Worn,79,False
P250 | Contaminant,Battle-Scarred,145,False
P250 | Contamination,Factory New,467,False
P250 | Contamination,Minimal Wear,300,False
P250 | Contamination,Field-Tested,164,False
P250 | Contamination,Well-Worn,304,False
P250 | Contamination,Battle-Scarred,230,False
P250 | Copper Oxide,Factory New,10,False
P250 | Copper Oxide,Minimal Wear,5,False
P250 | Copper Oxide,Field-Tested,3,False
P250 | Copper Oxide,Well-Worn,4,False
P250 | Copper Oxide,Battle-Scarred,3,False
P250 | Crimson Kimono,Factory New,5200,False
P250 | Crimson Kimono,Minimal Wear,3424,False
P250 | Crimson Kimono,Field-Tested,3397,False
P250 | Crimson Kimono,Well-Worn,4550,False
P250 | Cyber Shell,Factory New,240,False
P250 | Cyber Shell,Minimal Wear,60,False
P250 | Cyber Shell,Field-Tested,27,False
P250 | Cyber Shell,Well-Worn,23,False
P250 | Cyber Shell,Battle-Scarred,19,False
P250 | Dark Filigree,Factory New,1483,False
P250 | Dark Filigree,Minimal Wear,630,False
P250 | Dark Filigree,Field-Tested,617,False
P250 | Dark Filigree,Well-Worn,783,False
P250 | Dark Filigree,Battle-Scarred,700,False
P250 | Digital Architect,Factory New,6491,False
P250 | Digital Architect,Minimal Wear,5963,False
P250 | Digital Architect,Field-Tested,5200,False
P250 | Drought,Factory New,79,False
P250 | Drought,Minimal Wear,45,False
P250 | Drought,Field-Tested,64,False
P250 | Drought,Well-Worn,69,False
P250 | Epicenter,Factory New,4000,False
P250 | Epicenter,Minimal Wear,1800,False
P250 | Epicenter,Field-Tested,608,False
P250 | Epicenter,Well-Worn,580,False
P250 | Epicenter,Battle-Scarred,349,False
P250 | Exchanger,Factory New,18,False
P250 | Exchanger,Minimal Wear,100,False
P250 | Exchanger,Field-Tested,10,False
P250 | Exchanger,Well-Worn,9,False
P250 | Exchanger,Battle-Scarred,9,False
P250 | Facets,Factory New,2449,False
P250 | Facets,Minimal Wear,789,False
P250 | Facets,Field-Tested,660,False
P250 | Facets,Well-Worn,749,False
P250 | Facets,Battle-Scarred,799,False
P250 | Facility Draft,Factory New,6,False
P250 | Facility Draft,Minimal Wear,3,False
P250 | Facility Draft,Field-Tested,3,False
P250 | Facility Draft,Well-Worn,3,False
P250 | Facility Draft,Battle-Scarred,3,False
P250 | Forest Night,Factory New,233,False
P250 | Forest Night,Minimal Wear,90,False
P250 | Forest Night,Field-Tested,79,False
P250 | Forest Night,Well-Worn,81,False
P250 | Forest Night,Battle-Scarred,75,False
P250 | Franklin,Factory New,185,False
P250 | Franklin,Minimal Wear,156,False
P250 | Franklin,Field-Tested,93,False
P250 | Franklin,Well-Worn,203,False
P250 | Gunsmoke,Factory New,3201,False
P250 | Gunsmoke,Minimal Wear,328,False
P250 | Gunsmoke,Field-Tested,157,False
P250 | Gunsmoke,Well-Worn,218,False
P250 | Gunsmoke,Battle-Scarred,316,False
P250 | Hive,Factory New,305,False
P250 | Hive,Minimal Wear,281,False
P250 | Hive,Field-Tested,211,False
P250 | Inferno,Factory New,308,False
P250 | Inferno,Minimal Wear,110,False
P250 | Inferno,Field-Tested,66,False
P250 | Inferno,Well-Worn,61,False
P250 | Inferno,Battle-Scarred,60,False
P250 | Iron Clad,Factory New,104,False
P250 | Iron Clad,Minimal Wear,23,False
P250 | Iron Clad,Field-Tested,26,False
P250 | Iron Clad,Well-Worn,23,False
P250 | Iron Clad,Battle-Scarred,18,False
P250 | Mehndi,Factory New,2397,False
P250 | Mehndi,Minimal Wear,1443,False
P250 | Mehndi,Field-Tested,1291,False
P250 | Mehndi,Well-Worn,1553,False
P250 | Mehndi,Battle-Scarred,1200,False
P250 | Metallic DDPAT,Factory New,61,False
P250 | Metallic DDPAT,Minimal Wear,44,False
P250 | Mint Kimono,Factory New,1300,False
P250 | Mint Kimono,Minimal Wear,584,False
P250 | Mint Kimono,Field-Tested,391,False
P250 | Mint Kimono,Well-Worn,765,False
P250 | Mint Kimono,Battle-Scarred,999,False
P250 | Modern Hunter,Factory New,42900,False
P250 | Modern Hunter,Minimal Wear,4138,False
P250 | Modern Hunter,Field-Tested,5000,False
P250 | Modern Hunter,Well-Worn,3810,False
P250 | Modern Hunter,Battle-Scarred,5641,False
P250 | Muertos,Factory New,2061,False
P250 | Muertos,Minimal Wear,850,False
P250 | Muertos,Field-Tested,37,False
P250 | Muertos,Well-Worn,700,False
P250 | Muertos,Battle-Scarred,672,False
P250 | Nevermore,Factory New,299,False
P250 | Nevermore,Minimal Wear,112,False
P250 | Nevermore,Field-Tested,119,False
P250 | Nevermore,Well-Worn,199,False
P250 | Nuclear Threat,Factory New,48837,False
P250 | Nuclear Threat,Minimal Wear,10540,False
P250 | Nuclear Threat,Field-Tested,2991,False
P250 | Nuclear Threat,Well-Worn,4985,False
P250 | Nuclear Threat,Battle-Scarred,4473,False
P250 | Plum Netting,Factory New,10,False
P250 | Plum Netting,Minimal Wear,4,False
P250 | Plum Netting,Field-Tested,3,False
P250 | Plum Netting,Well-Worn,4,False
P250 | Plum Netting,Battle-Scarred,3,False
P250 | Re.built,Factory New,28,False
P250 | Re.built,Minimal Wear,7,False
P250 | Re.built,Field-Tested,3,False
P250 | Re.built,Well-Worn,3,False
P250 | Re.built,Battle-Scarred,3,False
P250 | Red Rock,Factory New,1999,False
P250 | Red Rock,Minimal Wear,2100,False
P250 | Red Rock,Field-Tested,1327,False
P250 | Red Rock,Battle-Scarred,869,False
P250 | Red Tide,Factory New,468,False
P250 | Red Tide,Minimal Wear,304,False
P250 | Red Tide,Field-Tested,138,False
P250 | Red Tide,Well-Worn,107,False
P250 | Red Tide,Battle-Scarred,78,False
P250 | Ripple,Factory New,60,False
P250 | Ripple,Field-Tested,35,False
P250 | Ripple,Battle-Scarred,22,False
P250 | Splash,Factory New,5500,False
P250 | Splash,Minimal Wear,2400,False
P250 | Splash,Field-Tested,2290,False
P250 | Steel Disruption,Factory New,270,False
P250 | Steel Disruption,Minimal Wear,260,False
P250 | Steel Disruption,Field-Tested,204,False
P250 | Supernova,Factory New,336,False
P250 | Supernova,Minimal Wear,104,False
P250 | Supernova,Field-Tested,90,False
P250 | Supernova,Well-Worn,80,False
P250 | Undertow,Factory New,4096,False
P250 | Undertow,Minimal Wear,3075,False
P250 | Undertow,Field-Tested,2690,False
P250 | Valence,Factory New,140,False
P250 | Valence,Minimal Wear,26,False
P250 | Valence,Field-Tested,11,False
P250 | Valence,Well-Worn,30,False
P250 | Valence,Battle-Scarred,10,False
P250 | Verdigris,Factory New,67,False
P250 | Verdigris,Minimal Wear,35,False
P250 | Verdigris,Field-Tested,20,False
P250 | Verdigris,Well-Worn,235,False
P250 | Verdigris,Battle-Scarred,20,False
P250 | Vino Primo,Factory New,980,False
P250 | Vino Primo,Minimal Wear,248,False
P250 | Vino Primo,Field-Tested,95,False
P250 | Vino Primo,Well-Worn,55,False
P250 | Vino Primo,Battle-Scarred,77,False
P250 | Visions,Factory New,1000,False
P250 | Visions,Minimal Wear,397,False
P250 | Visions,Field-Tested,183,False
P250 | Visions,Well-Worn,163,False
P250 | Visions,Battle-Scarred,150,False
P250 | Whiteout,Factory New,24597,False
P250 | Whiteout,Minimal Wear,6796,False
P250 | Whiteout,Field-Tested,6002,False
P250 | Whiteout,Well-Worn,8599,False
P250 | Whiteout,Battle-Scarred,494949,False
P250 | Wingshot,Factory New,984,False
P250 | Wingshot,Minimal Wear,391,False
P250 | Wingshot,Field-Tested,197,False
P250 | Wingshot,Well-Worn,202,False
P250 | Wingshot,Battle-Scarred,172,False
P250 | X-Ray,Factory New,139,False
P250 | X-Ray,Minimal Wear,31,False
P250 | X-Ray,Field-Tested,44,False
P90 | Ancient Earth,Factory New,99,False
P90 | Ancient Earth,Minimal Wear,75,False
P90 | Ancient Earth,Field-Tested,76,False
P90 | Ancient Earth,Well-Worn,1270,False
P90 | Ash Wood,Factory New,67,False
P90 | Ash Wood,Minimal Wear,35,False
P90 | Ash Wood,Field-Tested,28,False
P90 | Ash Wood,Well-Worn,26,False
P90 | Asiimov,Factory New,4929,False
P90 | Asiimov,Minimal Wear,1496,False
P90 | Asiimov,Field-Tested,752,False
P90 | Asiimov,Well-Worn,808,False
P90 | Asiimov,Battle-Scarred,764,False
P90 | Astral Jörmungandr,Factory New,53700,False
P90 | Astral Jörmungandr,Field-Tested,42800,False
P90 | Astral Jörmungandr,Battle-Scarred,97124,False
P90 | Attack Vector,Factory New,3149,False
P90 | Attack Vector,Minimal Wear,1736,False
P90 | Attack Vector,Field-Tested,798,False
P90 | Attack Vector,Battle-Scarred,645,False
P90 | Baroque Red,Factory New,3814,False
P90 | Baroque Red,Minimal Wear,3278,False
P90 | Baroque Red,Well-Worn,3076,False
P90 | Baroque Red,Battle-Scarred,5800,False
P90 | Blind Spot,Factory New,976,False
P90 | Blind Spot,Minimal Wear,871,False
P90 | Blind Spot,Field-Tested,780,False
P90 | Blind Spot,Well-Worn,653,False
P90 | Blind Spot,Battle-Scarred,3000,False
P90 | Blue Tac,Factory New,7,False
P90 | Blue Tac,Minimal Wear,4,False
P90 | Blue Tac,Field-Tested,3,False
P90 | Blue Tac,Well-Worn,3,False
P90 | Blue Tac,Battle-Scarred,3,False
P90 | Chopper,Factory New,385,False
P90 | Chopper,Minimal Wear,125,False
P90 | Chopper,Field-Tested,105,False
P90 | Chopper,Well-Worn,100,False
P90 | Chopper,Battle-Scarred,45,False
P90 | Cocoa Rampage,Factory New,232,False
P90 | Cocoa Rampage,Minimal Wear,200,False
P90 | Cocoa Rampage,Field-Tested,95,False
P90 | Cold Blooded,Factory New,4578,False
P90 | Cold Blooded,Minimal Wear,5757,False
P90 | Death Grip,Factory New,2514,False
P90 | Death Grip,Minimal Wear,1987,False
P90 | Death Grip,Field-Tested,1199,False
P90 | Death Grip,Battle-Scarred,800,False
P90 | Death by Kitty,Minimal Wear,7825,False
P90 | Death by Kitty,Field-Tested,1150,False
P90 | Desert DDPAT,Factory New,88,False
P90 | Desert DDPAT,Minimal Wear,72,False
P90 | Desert DDPAT,Field-Tested,63,False
P90 | Desert DDPAT,Well-Worn,63,False
P90 | Desert DDPAT,Battle-Scarred,124,False
P90 | Desert Halftone,Factory New,8,False
P90 | Desert Halftone,Minimal Wear,4,False
P90 | Desert Halftone,Field-Tested,3,False
P90 | Desert Halftone,Well-Worn,3,False
P90 | Desert Halftone,Battle-Scarred,3,False
P90 | Desert Warfare,Factory New,469,False
P90 | Desert Warfare,Minimal Wear,210,False
P90 | Desert Warfare,Field-Tested,1600,False
P90 | Desert Warfare,Battle-Scarred,1399,False
P90 | Elite Build,Factory New,117,False
P90 | Elite Build,Minimal Wear,45,False
P90 | Elite Build,Field-Tested,43,False
P90 | Elite Build,Well-Worn,40,False
P90 | Elite Build,Battle-Scarred,32,False
P90 | Emerald Dragon,Factory New,50000,False
P90 | Emerald Dragon,Minimal Wear,11831,False
P90 | Emerald Dragon,Field-Tested,10550,False
P90 | Emerald Dragon,Well-Worn,24039,False
P90 | Emerald Dragon,Battle-Scarred,17500,False
P90 | Facility Negative,Factory New,94,False
P90 | Facility Negative,Minimal Wear,37,False
P90 | Facility Negative,Field-Tested,12,False
P90 | Facility Negative,Well-Worn,13,False
P90 | Facility Negative,Battle-Scarred,11,False
P90 | Fallout Warning,Factory New,10000,False
P90 | Fallout Warning,Minimal Wear,1699,False
P90 | Fallout Warning,Field-Tested,744,False
P90 | Fallout Warning,Well-Worn,1433,False
P90 | Fallout Warning,Battle-Scarred,1546,False
P90 | Freight,Factory New,39,False
P90 | Freight,Minimal Wear,6,False
P90 | Freight,Field-Tested,3,False
P90 | Freight,Well-Worn,3,False
P90 | Freight,Battle-Scarred,3,False
P90 | Glacier Mesh,Factory New,2299,False
P90 | Glacier Mesh,Minimal Wear,612,False
P90 | Glacier Mesh,Field-Tested,449,False
P90 | Glacier Mesh,Battle-Scarred,1200,False
P90 | Grim,Factory New,60,False
P90 | Grim,Minimal Wear,20,False
P90 | Grim,Field-Tested,15,False
P90 | Grim,Well-Worn,14,False
P90 | Grim,Battle-Scarred,15,False
P90 | Leather,Factory New,1986,False
P90 | Leather,Minimal Wear,1099,False
P90 | Leather,Field-Tested,873,False
P90 | Leather,Well-Worn,645,False
P90 | Leather,Battle-Scarred,25000,False
P90 | Module,Factory New,196,False
P90 | Module,Minimal Wear,164,False
P90 | Module,Field-Tested,160,False
P90 | Mustard Gas,Factory New,64,False
P90 | Mustard Gas,Minimal Wear,47,False
P90 | Mustard Gas,Field-Tested,18,False
P90 | Mustard Gas,Well-Worn,12,False
P90 | Mustard Gas,Battle-Scarred,9,False
P90 | Neoqueen,Factory New,160,False
P90 | Neoqueen,Minimal Wear,45,False
P90 | Neoqueen,Field-Tested,16,False
P90 | Neoqueen,Well-Worn,22,False
P90 | Neoqueen,Battle-Scarred,19,False
P90 | Nostalgia,Factory New,1621,False
P90 | Nostalgia,Minimal Wear,682,False
P90 | Nostalgia,Field-Tested,391,False
P90 | Nostalgia,Battle-Scarred,429,False
P90 | Off World,Factory New,91,False
P90 | Off World,Minimal Wear,33,False
P90 | Off World,Field-Tested,19,False
P90 | Off World,Well-Worn,21,False
P90 | Off World,Battle-Scarred,8,False
P90 | Randy Rush,Factory New,898,False
P90 | Randy Rush,Minimal Wear,319,False
P90 | Randy Rush,Field-Tested,102,False
P90 | Randy Rush,Well-Worn,92,False
P90 | Randy Rush,Battle-Scarred,69,False
P90 | Reef Grief,Factory New,445,False
P90 | Reef Grief,Minimal Wear,305,False
P90 | Reef Grief,Field-Tested,121,False
P90 | Reef Grief,Well-Worn,81,False
P90 | Reef Grief,Battle-Scarred,65,False
P90 | Run and Hide,Factory New,37500,False
P90 | Run and Hide,Field-Tested,21000,False
P90 | Sand Spray,Battle-Scarred,3,False
P90 | Scorched,Factory New,1500,False
P90 | Scorched,Minimal Wear,409,False
P90 | Scorched,Field-Tested,254,False
P90 | Scorched,Well-Worn,258,False
P90 | Scorched,Battle-Scarred,276,False
P90 | Shallow Grave,Factory New,2083,False
P90 | Shallow Grave,Minimal Wear,969,False
P90 | Shallow Grave,Field-Tested,307,False
P90 | Shallow Grave,Battle-Scarred,466,False
P90 | Shapewood,Factory New,1990,False
P90 | Shapewood,Minimal Wear,540,False
P90 | Shapewood,Field-Tested,164,False
P90 | Shapewood,Well-Worn,200,False
P90 | Shapewood,Battle-Scarred,272,False
P90 | Storm,Factory New,1599,False
P90 | Storm,Minimal Wear,400,False
P90 | Storm,Field-Tested,299,False
P90 | Storm,Well-Worn,320,False
P90 | Storm,Battle-Scarred,234,False
P90 | Straight Dimes,Factory New,49,False
P90 | Straight Dimes,Minimal Wear,19,False
P90 | Straight Dimes,Field-Tested,10,False
P90 | Straight Dimes,Well-Worn,7,False
P90 | Straight Dimes,Battle-Scarred,6,False
P90 | Sunset Lily,Factory New,3900,False
P90 | Sunset Lily,Minimal Wear,3080,False
P90 | Sunset Lily,Field-Tested,2807,False
P90 | Sunset Lily,Well-Worn,2822,False
P90 | Sunset Lily,Battle-Scarred,4440,False
P90 | Teardown,Factory New,196,False
P90 | Teardown,Minimal Wear,93,False
P90 | Teardown,Field-Tested,35,False
P90 | Teardown,Well-Worn,36,False
P90 | Teardown,Battle-Scarred,28,False
P90 | Tiger Pit,Factory New,2959,False
P90 | Tiger Pit,Field-Tested,1899,False
P90 | Traction,Factory New,149,False
P90 | Traction,Minimal Wear,31,False
P90 | Traction,Field-Tested,29,False
P90 | Traction,Well-Worn,58,False
P90 | Traction,Battle-Scarred,19,False
P90 | Trigon,Minimal Wear,930,False
P90 | Trigon,Field-Tested,700,False
P90 | Trigon,Well-Worn,837,False
P90 | Trigon,Battle-Scarred,1004,False
P90 | Vent Rush,Factory New,151,False
P90 | Vent Rush,Minimal Wear,58,False
P90 | Vent Rush,Field-Tested,22,False
P90 | Vent Rush,Well-Worn,22,False
P90 | Vent Rush,Battle-Scarred,29,False
P90 | Verdant Growth,Factory New,356,False
P90 | Verdant Growth,Minimal Wear,283,False
P90 | Verdant Growth,Field-Tested,251,False
P90 | Verdant Growth,Battle-Scarred,800,False
P90 | Virus,Factory New,899,False
P90 | Virus,Minimal Wear,313,False
P90 | Virus,Field-Tested,213,False
P90 | Virus,Well-Worn,210,False
P90 | Virus,Battle-Scarred,244,False
P90 | Wash me,Factory New,49,False
P90 | Wash me,Minimal Wear,21,False
P90 | Wash me,Field-Tested,14,False
P90 | Wash me,Well-Worn,8,False
P90 | Wash me,Battle-Scarred,9,False
P90 | Wave Breaker,Factory New,330,False
P90 | Wave Breaker,Minimal Wear,78,False
P90 | Wave Breaker,Field-Tested,27,False
P90 | Wave Breaker,Well-Worn,23,False
P90 | Wave Breaker,Battle-Scarred,19,False
PP-Bizon | Anolis,Factory New,71,False
PP-Bizon | Anolis,Minimal Wear,70,False
PP-Bizon | Anolis,Field-Tested,46,False
PP-Bizon | Anolis,Well-Worn,45,False
PP-Bizon | Anolis,Battle-Scarred,52,False
PP-Bizon | Antique,Factory New,1551,False
PP-Bizon | Antique,Minimal Wear,1197,False
PP-Bizon | Antique,Field-Tested,752,False
PP-Bizon | Antique,Well-Worn,1062,False
PP-Bizon | Antique,Battle-Scarred,1054,False
PP-Bizon | Bamboo Print,Factory New,1392,False
PP-Bizon | Bamboo Print,Minimal Wear,560,False
PP-Bizon | Bamboo Print,Field-Tested,397,False
PP-Bizon | Bamboo Print,Well-Worn,404,False
PP-Bizon | Bamboo Print,Battle-Scarred,481,False
PP-Bizon | Blue Streak,Factory New,999,False
PP-Bizon | Blue Streak,Minimal Wear,374,False
PP-Bizon | Blue Streak,Field-Tested,230,False
PP-Bizon | Blue Streak,Well-Worn,275,False
PP-Bizon | Blue Streak,Battle-Scarred,630,False
PP-Bizon | Brass,Factory New,236,False
PP-Bizon | Brass,Minimal Wear,109,False
PP-Bizon | Brass,Field-Tested,25,False
PP-Bizon | Brass,Well-Worn,29,False
PP-Bizon | Brass,Battle-Scarred,24,False
PP-Bizon | Breaker Box,Factory New,409,False
PP-Bizon | Breaker Box,Minimal Wear,332,False
PP-Bizon | Breaker Box,Field-Tested,337,False
PP-Bizon | Breaker Box,Well-Worn,574,False
PP-Bizon | Candy Apple,Factory New,19,False
PP-Bizon | Candy Apple,Minimal Wear,10,False
PP-Bizon | Candy Apple,Field-Tested,6,False
PP-Bizon | Carbon Fiber,Factory New,1599,False
PP-Bizon | Carbon Fiber,Minimal Wear,1952,False
PP-Bizon | Chemical Green,Factory New,863,False
PP-Bizon | Chemical Green,Minimal Wear,364,False
PP-Bizon | Chemical Green,Field-Tested,169,False
PP-Bizon | Chemical Green,Well-Worn,155,False
PP-Bizon | Chemical Green,Battle-Scarred,150,False
PP-Bizon | Cobalt Halftone,Factory New,999,False
PP-Bizon | Cobalt Halftone,Minimal Wear,90,False
PP-Bizon | Cobalt Halftone,Field-Tested,60,False
PP-Bizon | Cobalt Halftone,Well-Worn,54,False
PP-Bizon | Cold Cell,Factory New,35,False
PP-Bizon | Cold Cell,Minimal Wear,43,False
PP-Bizon | Cold Cell,Field-Tested,25,False
PP-Bizon | Cold Cell,Well-Worn,18,False
PP-Bizon | Death Rattle,Minimal Wear,69,False
PP-Bizon | Death Rattle,Field-Tested,37,False
PP-Bizon | Death Rattle,Well-Worn,253,False
PP-Bizon | Death Rattle,Battle-Scarred,1489,False
PP-Bizon | Embargo,Factory New,899,False
PP-Bizon | Embargo,Minimal Wear,597,False
PP-Bizon | Embargo,Field-Tested,166,False
PP-Bizon | Embargo,Well-Worn,126,False
PP-Bizon | Embargo,Battle-Scarred,200,False
PP-Bizon | Facility Sketch,Factory New,6,False
PP-Bizon | Facility Sketch,Minimal Wear,3,False
PP-Bizon | Facility Sketch,Field-Tested,3,False
PP-Bizon | Facility Sketch,Well-Worn,3,False
PP-Bizon | Facility Sketch,Battle-Scarred,3,False
PP-Bizon | Forest Leaves,Factory New,3995,False
PP-Bizon | Forest Leaves,Minimal Wear,399,False
PP-Bizon | Forest Leaves,Field-Tested,228,False
PP-Bizon | Forest Leaves,Battle-Scarred,449,False
PP-Bizon | Fuel Rod,Factory New,2300,False
PP-Bizon | Fuel Rod,Minimal Wear,1752,False
PP-Bizon | Fuel Rod,Field-Tested,2000,False
PP-Bizon | Fuel Rod,Well-Worn,133,False
PP-Bizon | Fuel Rod,Battle-Scarred,72,False
PP-Bizon | Harvester,Factory New,70,False
PP-Bizon | Harvester,Minimal Wear,21,False
PP-Bizon | Harvester,Field-Tested,34,False
PP-Bizon | Harvester,Well-Worn,18,False
PP-Bizon | Harvester,Battle-Scarred,3,False
PP-Bizon | High Roller,Factory New,2399,False
PP-Bizon | High Roller,Minimal Wear,800,False
PP-Bizon | High Roller,Field-Tested,244,False
PP-Bizon | High Roller,Well-Worn,237,False
PP-Bizon | High Roller,Battle-Scarred,295,False
PP-Bizon | Irradiated Alert,Factory New,2250,False
PP-Bizon | Irradiated Alert,Minimal Wear,556,False
PP-Bizon | Irradiated Alert,Field-Tested,164,False
PP-Bizon | Irradiated Alert,Well-Worn,491,False
PP-Bizon | Irradiated Alert,Battle-Scarred,349,False
PP-Bizon | Judgement of Anubis,Factory New,2244,False
PP-Bizon | Judgement of Anubis,Minimal Wear,592,False
PP-Bizon | Judgement of Anubis,Field-Tested,525,False
PP-Bizon | Judgement of Anubis,Well-Worn,1107,False
PP-Bizon | Judgement of Anubis,Battle-Scarred,666,False
PP-Bizon | Jungle Slipstream,Factory New,53,False
PP-Bizon | Jungle Slipstream,Minimal Wear,44,False
PP-Bizon | Jungle Slipstream,Field-Tested,32,False
PP-Bizon | Jungle Slipstream,Well-Worn,21,False
PP-Bizon | Jungle Slipstream,Battle-Scarred,25,False
PP-Bizon | Lumen,Factory New,487,False
PP-Bizon | Lumen,Minimal Wear,204,False
PP-Bizon | Lumen,Field-Tested,94,False
PP-Bizon | Lumen,Well-Worn,150,False
PP-Bizon | Lumen,Battle-Scarred,60,False
PP-Bizon | Modern Hunter,Factory New,24828,False
PP-Bizon | Modern Hunter,Minimal Wear,5287,False
PP-Bizon | Modern Hunter,Field-Tested,3963,False
PP-Bizon | Night Ops,Factory New,28,False
PP-Bizon | Night Ops,Minimal Wear,16,False
PP-Bizon | Night Ops,Field-Tested,9,False
PP-Bizon | Night Ops,Well-Worn,9,False
PP-Bizon | Night Ops,Battle-Scarred,8,False
PP-Bizon | Photic Zone,Minimal Wear,70,False
PP-Bizon | Photic Zone,Well-Worn,40,False
PP-Bizon | Runic,Factory New,30,False
PP-Bizon | Runic,Minimal Wear,6,False
PP-Bizon | Runic,Field-Tested,3,False
PP-Bizon | Runic,Well-Worn,3,False
PP-Bizon | Runic,Battle-Scarred,3,False
PP-Bizon | Rust Coat,Factory New,2100,False
PP-Bizon | Rust Coat,Minimal Wear,2646,False
PP-Bizon | Rust Coat,Field-Tested,1150,False
PP-Bizon | Rust Coat,Battle-Scarred,2998,False
PP-Bizon | Sand Dashed,Battle-Scarred,3,False
PP-Bizon | Seabird,Minimal Wear,500,False
PP-Bizon | Seabird,Field-Tested,424,False
PP-Bizon | Space Cat,Factory New,172,False
PP-Bizon | Space Cat,Minimal Wear,44,False
PP-Bizon | Space Cat,Field-Tested,15,False
PP-Bizon | Space Cat,Well-Worn,26,False
PP-Bizon | Space Cat,Battle-Scarred,15,False
PP-Bizon | Urban Dashed,Factory New,461,False
PP-Bizon | Urban Dashed,Minimal Wear,16,False
PP-Bizon | Urban Dashed,Field-Tested,8,False
PP-Bizon | Urban Dashed,Well-Worn,8,False
PP-Bizon | Urban Dashed,Battle-Scarred,9,False
PP-Bizon | Water Sigil,Factory New,250,False
PP-Bizon | Water Sigil,Minimal Wear,211,False
PP-Bizon | Water Sigil,Field-Tested,285,False
PP-Bizon | Wood Block Camo,Factory New,8,False
PP-Bizon | Wood Block Camo,Minimal Wear,4,False
PP-Bizon | Wood Block Camo,Field-Tested,3,False
PP-Bizon | Wood Block Camo,Well-Worn,3,False
PP-Bizon | Wood Block Camo,Battle-Scarred,3,False
SCAR-20 | Army Sheen,Factory New,538,False
SCAR-20 | Army Sheen,Minimal Wear,263,False
SCAR-20 | Army Sheen,Field-Tested,243,False
SCAR-20 | Assault,Factory New,26,False
SCAR-20 | Assault,Minimal Wear,30,False
SCAR-20 | Assault,Field-Tested,25,False
SCAR-20 | Assault,Battle-Scarred,16,False
SCAR-20 | Bloodsport,Factory New,2360,False
SCAR-20 | Bloodsport,Minimal Wear,513,False
SCAR-20 | Bloodsport,Field-Tested,285,False
SCAR-20 | Bloodsport,Well-Worn,410,False
SCAR-20 | Blueprint,Factory New,58,False
SCAR-20 | Blueprint,Minimal Wear,41,False
SCAR-20 | Blueprint,Field-Tested,28,False
SCAR-20 | Blueprint,Well-Worn,96,False
SCAR-20 | Blueprint,Battle-Scarred,18,False
SCAR-20 | Brass,Factory New,21499,False
SCAR-20 | Brass,Minimal Wear,16793,False
SCAR-20 | Brass,Battle-Scarred,18900,False
SCAR-20 | Carbon Fiber,Factory New,46,False
SCAR-20 | Carbon Fiber,Minimal Wear,38,False
SCAR-20 | Cardiac,Factory New,2229,False
SCAR-20 | Cardiac,Minimal Wear,601,False
SCAR-20 | Cardiac,Field-Tested,369,False
SCAR-20 | Cardiac,Well-Worn,350,False
SCAR-20 | Cardiac,Battle-Scarred,340,False
SCAR-20 | Contractor,Factory New,15,False
SCAR-20 | Contractor,Field-Tested,3,False
SCAR-20 | Contractor,Battle-Scarred,3,False
SCAR-20 | Enforcer,Well-Worn,25,False
SCAR-20 | Fragments,Factory New,45,False
SCAR-20 | Fragments,Minimal Wear,7,False
SCAR-20 | Fragments,Field-Tested,3,False
SCAR-20 | Fragments,Well-Worn,3,False
SCAR-20 | Fragments,Battle-Scarred,3,False
SCAR-20 | Green Marine,Factory New,220,False
SCAR-20 | Green Marine,Minimal Wear,51,False
SCAR-20 | Green Marine,Field-Tested,16,False
SCAR-20 | Green Marine,Battle-Scarred,14,False
SCAR-20 | Grotto,Factory New,111,False
SCAR-20 | Grotto,Minimal Wear,68,False
SCAR-20 | Grotto,Field-Tested,41,False
SCAR-20 | Grotto,Well-Worn,50,False
SCAR-20 | Grotto,Battle-Scarred,29,False
SCAR-20 | Jungle Slipstream,Factory New,89,False
SCAR-20 | Jungle Slipstream,Minimal Wear,136,False
SCAR-20 | Jungle Slipstream,Field-Tested,21,False
SCAR-20 | Jungle Slipstream,Well-Worn,8,False
SCAR-20 | Magna Carta,Factory New,3083,False
SCAR-20 | Magna Carta,Minimal Wear,3061,False
SCAR-20 | Magna Carta,Field-Tested,2831,False
SCAR-20 | Magna Carta,Well-Worn,3844,False
SCAR-20 | Magna Carta,Battle-Scarred,3645,False
SCAR-20 | Poultrygeist,Factory New,30,False
SCAR-20 | Poultrygeist,Minimal Wear,7,False
SCAR-20 | Poultrygeist,Field-Tested,3,False
SCAR-20 | Poultrygeist,Well-Worn,3,False
SCAR-20 | Powercore,Factory New,198,False
SCAR-20 | Powercore,Minimal Wear,84,False
SCAR-20 | Powercore,Field-Tested,28,False
SCAR-20 | Powercore,Well-Worn,24,False
